"Date","Price","Open","High","Low","Vol.","Change %"
"25/08/2020","8.139","8.028","8.311","7.904","673.43K","1.47%"
"24/08/2020","8.021","7.528","8.065","7.349","933.99K","6.55%"
"21/08/2020","7.528","7.084","7.540","7.077","702.06K","4.73%"
"20/08/2020","7.188","6.757","7.244","6.726","827.01K","6.38%"
"19/08/2020","6.757","6.787","6.818","6.670","476.96K","-0.44%"
"18/08/2020","6.787","6.794","6.794","6.664","286.76K","0.00%"
"17/08/2020","6.787","6.806","6.991","6.664","456.48K","-0.37%"
"14/08/2020","6.812","6.781","7.065","6.491","365.66K","-0.99%"
"13/08/2020","6.880","7.404","7.515","6.744","3.51M","-5.66%"
"12/08/2020","7.293","6.658","7.293","6.571","5.04M","9.95%"
"11/08/2020","6.633","6.615","6.787","6.522","1.11M","1.22%"
"10/08/2020","6.553","6.541","6.911","6.491","1.32M","-3.02%"
"07/08/2020","6.757","6.479","6.800","5.862","2.10M","4.00%"
"06/08/2020","6.497","7.398","7.515","6.485","2.40M","-9.78%"
"05/08/2020","7.201","7.608","7.682","6.911","1.98M","-5.35%"
"04/08/2020","7.608","7.102","7.633","7.102","4.60M","7.12%"
"30/07/2020","7.102","7.108","7.195","6.849","1.34M","-0.08%"
"29/07/2020","7.108","6.485","7.108","6.294","5.41M","9.91%"
"28/07/2020","6.467","6.639","6.800","6.325","2.19M","-2.50%"
"27/07/2020","6.633","6.355","6.769","6.355","2.81M","4.87%"
"24/07/2020","6.325","5.862","6.405","5.831","3.14M","6.28%"
"23/07/2020","5.951","5.979","6.078","5.887","982.05K","-0.83%"
"22/07/2020","6.001","5.794","6.050","5.661","2.75M","4.97%"
"21/07/2020","5.717","5.859","6.093","5.569","3.47M","-1.90%"
"20/07/2020","5.828","5.368","5.828","5.236","5.25M","9.96%"
"17/07/2020","5.300","5.168","5.337","5.118","1.04M","4.11%"
"16/07/2020","5.091","5.294","5.430","5.091","825.97K","-3.56%"
"14/07/2020","5.279","5.300","5.307","5.229","745.28K","-0.53%"
"13/07/2020","5.307","5.199","5.368","5.189","1.77M","3.63%"
"10/07/2020","5.121","5.023","5.121","4.838","1.65M","1.89%"
"09/07/2020","5.026","5.152","5.155","4.896","2.12M","-1.28%"
"08/07/2020","5.091","4.893","5.091","4.822","3.22M","4.11%"
"07/07/2020","4.890","4.989","5.057","4.791","2.39M","-0.69%"
"06/07/2020","4.924","4.767","4.930","4.767","3.35M","5.76%"
"03/07/2020","4.656","4.489","4.659","4.486","4.06M","5.17%"
"02/07/2020","4.427","4.319","4.461","4.316","1.66M","2.57%"
"01/07/2020","4.316","4.353","4.362","4.248","840.13K","-0.51%"
"30/06/2020","4.338","4.353","4.424","4.338","878.12K","0.00%"
"29/06/2020","4.338","4.335","4.396","4.325","802.29K","0.30%"
"26/06/2020","4.325","4.288","4.335","4.288","420.47K","1.57%"
"25/06/2020","4.258","4.350","4.350","4.254","658.05K","-1.78%"
"24/06/2020","4.335","4.446","4.452","4.335","451.63K","-1.75%"
"23/06/2020","4.412","4.264","4.412","4.261","1.20M","3.47%"
"22/06/2020","4.264","4.322","4.341","4.248","784.15K","-0.56%"
"19/06/2020","4.288","4.399","4.440","4.239","1.20M","-2.26%"
"18/06/2020","4.387","4.470","4.507","4.384","619.55K","-1.59%"
"17/06/2020","4.458","4.566","4.569","4.458","833.83K","-1.24%"
"16/06/2020","4.514","4.489","4.606","4.449","1.53M","1.53%"
"15/06/2020","4.446","4.566","4.581","4.430","1.19M","-2.82%"
"12/06/2020","4.575","4.625","4.693","4.566","925.48K","-1.99%"
"11/06/2020","4.668","4.504","4.671","4.504","1.13M","3.00%"
"10/06/2020","4.532","4.486","4.554","4.474","479.46K","0.47%"
"09/06/2020","4.511","4.659","4.683","4.495","483.06K","-2.97%"
"08/06/2020","4.649","4.714","4.739","4.646","748.52K","-1.25%"
"05/06/2020","4.708","4.726","4.742","4.646","281.17K","-0.19%"
"04/06/2020","4.717","4.760","4.782","4.665","1.04M","0.06%"
"03/06/2020","4.714","4.745","4.813","4.702","1.09M","-0.34%"
"02/06/2020","4.730","4.788","4.828","4.730","711.34K","-0.96%"
"01/06/2020","4.776","4.967","5.035","4.723","2.25M","-3.18%"
"29/05/2020","4.933","4.801","5.047","4.764","5.49M","2.96%"
"28/05/2020","4.791","4.767","4.964","4.689","3.52M","0.84%"
"27/05/2020","4.751","4.720","4.841","4.705","3.59M","1.17%"
"22/05/2020","4.696","4.757","4.757","4.594","3.16M","-1.28%"
"21/05/2020","4.757","4.936","5.001","4.677","3.37M","1.65%"
"20/05/2020","4.680","4.742","4.754","4.659","1.78M","-0.28%"
"18/05/2020","4.693","4.649","4.733","4.649","2.10M","1.21%"
"15/05/2020","4.637","4.671","4.773","4.628","839.11K","-0.60%"
"14/05/2020","4.665","4.751","4.967","4.594","2.74M","-2.45%"
"13/05/2020","4.782","4.822","4.884","4.665","1.84M","-0.64%"
"12/05/2020","4.813","4.674","4.915","4.578","2.18M","3.11%"
"11/05/2020","4.668","4.844","5.121","4.566","3.97M","-2.89%"
"08/05/2020","4.807","4.591","4.958","4.591","3.88M","5.21%"
"07/05/2020","4.569","4.366","4.591","4.285","1.95M","4.29%"
"06/05/2020","4.381","4.393","4.436","4.242","1.34M","0.64%"
