"Date","Price","Open","High","Low","Vol.","Change %"
"21/10/2021","6.14","6.08","6.14","5.92","4.25M","0.88%"
"20/10/2021","6.08","6.12","6.20","6.05","3.59M","-0.55%"
"19/10/2021","6.12","6.03","6.18","6.02","3.63M","1.87%"
"18/10/2021","6.01","6.01","6.15","5.85","3.80M","-0.14%"
"15/10/2021","6.01","6.10","6.19","5.96","3.59M","-1.38%"
"14/10/2021","6.10","6.17","6.24","6.10","3.86M","-1.45%"
"13/10/2021","6.19","6.15","6.27","6.13","5.68M","0.59%"
"12/10/2021","6.15","6.17","6.27","6.08","5.63M","-0.50%"
"11/10/2021","6.18","6.18","6.25","6.18","2.66M","0.00%"
"08/10/2021","6.18","6.16","6.19","6.03","3.61M","0.09%"
"07/10/2021","6.17","6.11","6.29","6.09","5.69M","2.33%"
"06/10/2021","6.03","6.14","6.16","5.96","5.16M","-2.27%"
"05/10/2021","6.17","6.24","6.27","6.14","3.05M","-1.03%"
"04/10/2021","6.24","6.38","6.43","6.24","4.40M","-1.85%"
"01/10/2021","6.36","6.38","6.38","6.27","3.98M","-0.92%"
"30/09/2021","6.42","6.40","6.66","6.36","9.23M","0.48%"
"29/09/2021","6.38","6.22","6.49","6.15","8.86M","2.94%"
"28/09/2021","6.20","6.40","6.40","6.13","8.58M","-3.03%"
"27/09/2021","6.40","6.51","6.60","6.37","3.73M","-1.81%"
"24/09/2021","6.51","6.68","6.68","6.42","5.41M","-2.76%"
"23/09/2021","6.70","6.70","6.75","6.56","3.34M","0.25%"
"22/09/2021","6.68","6.72","6.79","6.62","2.85M","-0.17%"
"21/09/2021","6.69","6.79","6.85","6.68","3.05M","-1.08%"
"20/09/2021","6.77","7.02","7.03","6.71","6.56M","-4.33%"
"17/09/2021","7.07","7.17","7.20","7.02","3.62M","-0.49%"
"16/09/2021","7.11","7.32","7.35","7.11","4.22M","-2.60%"
"15/09/2021","7.30","7.30","7.45","7.22","9.55M","0.00%"
"14/09/2021","7.30","7.44","7.44","7.28","5.60M","-1.33%"
"13/09/2021","7.39","7.34","7.46","7.30","7.63M","1.15%"
"10/09/2021","7.31","7.18","7.32","7.16","3.44M","2.06%"
"09/09/2021","7.16","7.10","7.24","7.04","3.33M","0.89%"
"08/09/2021","7.10","7.20","7.23","7.09","4.29M","-1.36%"
"07/09/2021","7.20","7.33","7.36","7.17","6.58M","-1.06%"
"06/09/2021","7.28","7.20","7.28","7.18","2.94M","0.97%"
"03/09/2021","7.21","7.27","7.35","7.19","4.54M","-0.87%"
"02/09/2021","7.27","7.16","7.39","7.13","8.11M","1.97%"
"01/09/2021","7.13","7.17","7.25","7.12","4.46M","0.10%"
"31/08/2021","7.12","7.14","7.16","7.09","2.74M","0.00%"
"27/08/2021","7.12","7.16","7.21","7.09","2.31M","-0.39%"
"26/08/2021","7.15","7.11","7.21","7.09","2.92M","0.59%"
"25/08/2021","7.11","7.24","7.26","7.10","4.06M","-1.46%"
"24/08/2021","7.21","7.48","7.49","7.16","9.69M","-2.74%"
"23/08/2021","7.42","7.47","7.58","7.40","6.06M","0.09%"
"20/08/2021","7.41","7.40","7.52","7.38","4.17M","0.19%"
"19/08/2021","7.39","7.34","7.46","7.30","6.19M","0.09%"
"18/08/2021","7.39","7.44","7.53","7.38","5.48M","-0.66%"
"17/08/2021","7.44","7.63","7.65","7.35","10.19M","-2.21%"
"16/08/2021","7.61","7.88","7.91","7.60","7.66M","-3.21%"
"13/08/2021","7.86","7.82","7.96","7.81","9.50M","0.72%"
"12/08/2021","7.80","8.14","8.49","7.74","35.88M","-2.63%"
"11/08/2021","8.01","7.80","8.03","7.65","10.09M","3.25%"
"10/08/2021","7.76","7.51","7.80","7.47","7.07M","3.36%"
"09/08/2021","7.51","7.77","7.78","7.49","5.15M","-3.08%"
"06/08/2021","7.75","7.72","7.89","7.67","8.86M","1.01%"
"05/08/2021","7.67","7.58","7.69","7.56","5.89M","1.58%"
"04/08/2021","7.55","7.55","7.75","7.40","24.04M","0.19%"
"03/08/2021","7.53","7.51","7.68","7.47","35.76M","2.38%"
"02/08/2021","7.36","7.29","7.40","7.29","3.17M","1.06%"
"30/07/2021","7.28","7.30","7.48","7.25","3.63M","-0.19%"
"29/07/2021","7.30","7.31","7.37","7.27","2.57M","0.00%"
"28/07/2021","7.30","7.46","7.61","7.28","3.49M","-2.26%"
"27/07/2021","7.46","7.39","7.49","7.38","2.06M","0.95%"
"26/07/2021","7.39","7.49","7.58","7.38","2.79M","-1.31%"
"19/07/2021","7.49","7.42","7.66","7.38","2.36M","1.04%"
"16/07/2021","7.42","7.32","7.44","7.30","2.39M","1.34%"
"14/07/2021","7.32","7.10","7.35","7.10","1.90M","3.17%"
"13/07/2021","7.09","7.20","7.20","7.04","3.21M","-1.37%"
"12/07/2021","7.19","7.24","7.29","7.11","2.03M","-0.39%"
"09/07/2021","7.22","7.23","7.31","7.18","3.20M","0.19%"
"08/07/2021","7.21","7.35","7.39","7.18","3.18M","-1.91%"
"07/07/2021","7.35","7.36","7.46","7.33","5.28M","0.38%"
"06/07/2021","7.32","7.34","7.40","7.20","3.13M","0.19%"
"05/07/2021","7.30","7.39","7.45","7.28","3.63M","-1.05%"
"02/07/2021","7.38","7.44","7.51","7.30","3.23M","0.38%"
"01/07/2021","7.35","7.23","7.47","7.21","3.55M","2.04%"
"30/06/2021","7.21","7.26","7.37","7.18","4.48M","-0.58%"
"29/06/2021","7.25","7.71","7.74","7.10","9.38M","-6.09%"
"28/06/2021","7.72","7.93","8.01","7.68","3.89M","-2.22%"
"25/06/2021","7.89","8.07","8.16","7.84","3.32M","-1.32%"
"24/06/2021","8.00","8.08","8.18","7.96","4.64M","-0.35%"
"23/06/2021","8.03","8.01","8.23","8.00","5.66M","0.35%"
"22/06/2021","8.00","7.89","8.12","7.87","5.33M","1.51%"
"21/06/2021","7.88","8.00","8.17","7.87","30.88M","-1.32%"
"18/06/2021","7.98","7.73","8.03","7.72","9.87M","3.27%"
"17/06/2021","7.73","7.87","7.89","7.55","4.90M","-0.36%"
"16/06/2021","7.76","7.82","8.00","7.69","5.81M","-0.54%"
"15/06/2021","7.80","7.65","7.93","7.60","6.75M","2.02%"
"14/06/2021","7.65","7.61","7.84","7.51","3.55M","0.37%"
"11/06/2021","7.62","7.41","7.70","7.41","2.80M","2.26%"
"10/06/2021","7.45","7.29","7.61","7.21","3.69M","2.81%"
"09/06/2021","7.25","6.98","7.53","6.98","7.64M","3.51%"
"08/06/2021","7.00","6.94","7.00","6.88","1.68M","0.89%"
"07/06/2021","6.94","6.97","7.06","6.92","2.52M","-0.36%"
"04/06/2021","6.97","6.88","7.00","6.88","2.07M","1.43%"
"03/06/2021","6.87","6.98","7.05","6.81","3.10M","-1.57%"
"02/06/2021","6.98","6.75","7.09","6.68","4.10M","2.52%"
"01/06/2021","6.81","6.94","7.02","6.68","4.51M","-2.14%"
"31/05/2021","6.95","7.02","7.11","6.89","2.35M","-1.86%"
"28/05/2021","7.09","7.00","7.11","6.84","3.23M","-0.79%"
"27/05/2021","7.14","7.30","7.30","7.14","1.78M","-1.55%"
"26/05/2021","7.25","7.25","7.33","7.04","2.78M","1.87%"
"25/05/2021","7.12","7.39","7.61","7.12","4.42M","-3.70%"
"24/05/2021","7.39","7.55","7.58","7.30","2.37M","-1.95%"
"21/05/2021","7.54","7.67","7.72","7.29","3.15M","-1.80%"
"20/05/2021","7.68","7.78","7.85","7.65","3.01M","-1.41%"
"18/05/2021","7.79","7.84","7.91","7.78","2.33M","0.26%"
"17/05/2021","7.77","7.74","7.98","7.72","4.25M","1.17%"
"12/05/2021","7.68","7.64","7.68","7.52","1.41M","0.66%"
"11/05/2021","7.63","7.79","7.93","7.63","6.74M","-2.43%"
"10/05/2021","7.82","7.81","7.96","7.79","3.76M","0.39%"
"07/05/2021","7.79","7.89","8.00","7.70","4.85M","-1.27%"
"06/05/2021","7.89","8.03","8.12","7.89","3.45M","-1.74%"
"05/05/2021","8.03","8.17","8.20","7.96","4.33M","-1.83%"
"04/05/2021","8.18","8.32","8.32","8.00","7.28M","-1.56%"
"03/05/2021","8.31","8.24","8.40","8.22","5.47M","1.71%"
"30/04/2021","8.17","8.00","8.22","7.94","4.98M","2.38%"
"29/04/2021","7.98","7.98","8.11","7.88","3.20M","0.38%"
"28/04/2021","7.95","7.85","8.03","7.72","3.92M","1.40%"
"27/04/2021","7.84","7.64","7.98","7.62","3.98M","3.02%"
"26/04/2021","7.61","7.52","7.65","7.44","5.52M","0.93%"
"22/04/2021","7.54","7.02","7.65","6.90","7.43M","6.35%"
"21/04/2021","7.09","7.58","7.63","6.98","6.49M","-6.34%"
"20/04/2021","7.57","7.89","8.03","7.57","5.43M","-4.06%"
"19/04/2021","7.89","8.08","8.21","7.89","6.48M","-2.23%"
"16/04/2021","8.07","7.86","8.14","7.79","6.29M","2.67%"
"15/04/2021","7.86","8.11","8.16","7.82","3.62M","-2.60%"
"14/04/2021","8.07","7.83","8.07","7.83","4.47M","4.13%"
"13/04/2021","7.75","7.94","7.95","7.63","5.57M","-1.40%"
"12/04/2021","7.86","8.11","8.15","7.79","6.62M","-2.84%"
"09/04/2021","8.09","8.31","8.31","7.89","11.15M","-2.06%"
"08/04/2021","8.26","8.10","8.32","8.07","13.75M","2.74%"
"07/04/2021","8.04","7.89","8.10","7.77","11.18M","1.90%"
"06/04/2021","7.89","7.77","7.93","7.63","8.44M","1.54%"
"05/04/2021","7.77","7.67","7.93","7.65","17.15M","2.51%"
"02/04/2021","7.58","7.23","7.70","7.21","17.08M","5.87%"
"01/04/2021","7.16","7.16","7.33","7.09","6.34M","1.70%"
"31/03/2021","7.04","7.17","7.25","7.02","6.76M","-1.54%"
"30/03/2021","7.15","7.01","7.39","6.93","6.15M","2.14%"
"29/03/2021","7.00","6.99","7.14","6.98","3.50M","0.14%"
"26/03/2021","6.99","7.23","7.27","6.88","4.54M","-1.69%"
"25/03/2021","7.11","7.30","7.44","6.94","5.59M","-1.66%"
"24/03/2021","7.23","7.03","7.37","6.99","6.17M","4.93%"
"23/03/2021","6.89","6.38","7.23","6.25","10.15M","-0.86%"
"22/03/2021","6.95","7.11","7.31","6.95","4.36M","-9.97%"
"19/03/2021","7.72","7.87","7.89","7.62","4.63M","-2.15%"
"18/03/2021","7.89","8.04","8.15","7.87","3.41M","-1.87%"
"17/03/2021","8.04","8.31","8.31","8.04","7.30M","-4.40%"
"16/03/2021","8.41","8.39","8.59","8.30","6.72M","0.60%"
"15/03/2021","8.36","8.45","8.61","8.31","10.42M","2.20%"
"12/03/2021","8.18","8.09","8.46","8.09","10.31M","1.11%"
"11/03/2021","8.09","8.23","8.27","8.08","3.02M","-1.46%"
"10/03/2021","8.21","8.12","8.37","8.07","6.99M","1.73%"
"09/03/2021","8.07","8.12","8.17","8.00","3.17M","-0.37%"
